CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
535017777,06/26/2008,02:20:00,06/26/2008,02:30:00,76,06/26/2008,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,984869,185103,18-24,BLACK,M,30,40.674749917,-73.997769895,"(40.674749917, -73.997769895)",PATROL BORO BKLYN SOUTH,SMITH-9 STREETS,18-24,BLACK,M
646458477,11/22/2006,17:00:00,11/26/2006,08:00:00,49,11/26/2006,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021229,255054,,,,,40.866669697,-73.866304141,"(40.866669697, -73.866304141)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
549071132,09/04/2006,14:30:00,,,46,09/04/2006,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006189,249745,,BLACK,M,,40.85214828,-73.920698491,"(40.85214828, -73.920698491)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,M
352252741,09/09/2007,00:30:00,09/09/2007,00:40:00,109,09/09/2007,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1036406,224827,,WHITE HISPANIC,M,,40.783628733,-73.811666908,"(40.783628733, -73.811666908)",PATROL BORO QUEENS NORTH,,<18,WHITE,M
941864079,10/24/2011,14:00:00,10/24/2011,14:30:00,120,10/24/2011,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,961833,166710,,,,,40.624236772,-74.080755533,"(40.624236772, -74.080755533)",PATROL BORO STATEN ISLAND,,45-64,BLACK,M
484232117,05/02/2006,16:10:00,05/02/2006,16:12:00,41,05/02/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014642,240068,,UNKNOWN,F,,40.825562694,-73.890187287,"(40.825562694, -73.890187287)",PATROL BORO BRONX,,<18,WHITE HISPANIC,F
108276305,04/22/2010,19:05:00,04/22/2010,19:25:00,61,04/22/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,998031,157693,,,,,40.59950461,-73.950375718,"(40.59950461, -73.950375718)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
252961225,09/08/2007,18:00:00,09/09/2007,10:00:00,13,10/16/2007,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,986801,209943,,,,,40.742929499,-73.990795459,"(40.742929499, -73.990795459)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
241980816,05/01/2007,17:20:00,05/01/2007,17:25:00,28,05/01/2007,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,998014,233988,,UNKNOWN,,,40.808916361,-73.950281005,"(40.808916361, -73.950281005)",PATROL BORO MAN NORTH,,,UNKNOWN,E
230517581,11/25/2007,00:00:00,11/26/2007,10:00:00,105,11/26/2007,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1053773,184218,,,,,40.672047834,-73.749374771,"(40.672047834, -73.749374771)",PATROL BORO QUEENS SOUTH,,65+,BLACK,M
171092848,09/09/2008,14:00:00,,,17,09/09/2008,109,GRAND LARCENY,414,"LARCENY,GRAND PERSON,NECK CHAI",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,993380,216505,,BLACK,M,,40.760936186,-73.967044411,"(40.760936186, -73.967044411)",PATROL BORO MAN SOUTH,,,UNKNOWN,F
899690411,08/27/2009,17:50:00,08/27/2009,17:50:00,44,08/27/2009,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006434,244344,,,,,40.837323511,-73.919830757,"(40.837323511, -73.919830757)",PATROL BORO BRONX,,<18,WHITE HISPANIC,F
807456469,10/31/2008,11:30:00,,,32,11/03/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,,NA,998593,236844,45-64,BLACK,F,,40.816754365,-73.94818335,"(40.816754365, -73.94818335)",PATROL BORO MAN NORTH,,25-44,BLACK,F
204386289,12/15/2011,23:59:00,12/16/2011,17:00:00,77,12/16/2011,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,996283,183521,,,,,40.670399527,-73.956624257,"(40.670399527, -73.956624257)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
118130991,04/26/2009,15:00:00,,,71,04/30/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995651,180409,,BLACK,F,,40.661858615,-73.958907784,"(40.661858615, -73.958907784)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
955649198,10/26/2009,08:00:00,10/26/2009,19:00:00,23,10/26/2009,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998402,227099,,,,,40.790007322,-73.94889393,"(40.790007322, -73.94889393)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,M
458624343,02/27/2009,21:00:00,02/27/2009,21:02:00,110,02/28/2009,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1017927,211895,,,,,40.748223495,-73.878458985,"(40.748223495, -73.878458985)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
722917766,08/20/2011,17:50:00,,,84,08/22/2011,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,JEWELRY,N.Y. POLICE DEPT,0,NA,,NA,987810,195195,,UNKNOWN,U,,40.70244945,-73.987162002,"(40.70244945, -73.987162002)",PATROL BORO BKLYN NORTH,,,UNKNOWN,M
933289073,02/27/2006,08:25:00,02/27/2006,08:27:00,84,02/27/2006,341,PETIT LARCENY,335,"LARCENY,PETIT FROM TRUCK",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,986368,190549,,,,,40.689697719,-73.992364158,"(40.689697719, -73.992364158)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
280380493,02/04/2009,12:00:00,03/03/2009,19:00:00,110,03/03/2009,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,QUEENS,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,NA,,NA,1020255,210816,,WHITE HISPANIC,F,,40.745252741,-73.87006287,"(40.745252741, -73.87006287)",PATROL BORO QUEENS NORTH,,,UNKNOWN,F
295846723,04/21/2009,18:50:00,04/21/2009,19:05:00,78,04/21/2009,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,989152,181917,,,,,40.666003723,-73.982331623,"(40.666003723, -73.982331623)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
399835641,03/25/2006,10:35:00,03/25/2006,11:01:00,67,03/25/2006,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",ATTEMPTED,MISDEMEANOR,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,NA,,NA,1003821,173650,,,,,40.643292346,-73.929479535,"(40.643292346, -73.929479535)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
327887820,04/26/2008,20:00:00,,,75,04/26/2008,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,BOULEVARD,334,1017184,179927,,,,,40.660481724,-73.881296857,"(40.660481724, -73.881296857)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
437264997,03/29/2009,20:00:00,03/30/2009,08:00:00,105,03/30/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1065620,207109,,UNKNOWN,,,40.734776947,-73.706390679,"(40.734776947, -73.706390679)",PATROL BORO QUEENS SOUTH,,25-44,WHITE,F
855993876,07/01/2011,21:10:00,,,112,07/01/2011,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,1029239,201142,,BLACK,M,20,40.718658885,-73.83770523,"(40.718658885, -73.83770523)",PATROL BORO QUEENS NORTH,75 AVENUE,45-64,WHITE,M
374122051,08/30/2008,08:05:00,,,7,08/30/2008,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,988708,200317,,UNKNOWN,,,40.716507722,-73.983919899,"(40.716507722, -73.983919899)",PATROL BORO MAN SOUTH,,25-44,BLACK,M
357340663,12/20/2010,23:35:00,12/20/2010,23:40:00,81,12/20/2010,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,1005862,190486,,BLACK,U,33,40.689498668,-73.922071054,"(40.689498668, -73.922071054)",PATROL BORO BKLYN NORTH,GATES AVENUE,25-44,BLACK,F
764409083,09/02/2009,16:30:00,09/02/2009,16:40:00,81,09/02/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000754,192580,18-24,WHITE HISPANIC,M,,40.695257213,-73.940484779,"(40.695257213, -73.940484779)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F
681704798,12/13/2010,01:05:00,,,71,12/13/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,997996,179390,,,,,40.659058354,-73.950457567,"(40.659058354, -73.950457567)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
738122372,11/14/2011,08:00:00,11/15/2011,15:00:00,108,11/15/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009686,212678,,WHITE HISPANIC,F,,40.750400175,-73.908198298,"(40.750400175, -73.908198298)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,M
279845150,01/23/2006,01:30:00,01/23/2006,11:30:00,103,01/23/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1037315,195611,,BLACK,F,,40.703432882,-73.808615025,"(40.703432882, -73.808615025)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,M
775878843,11/28/2011,14:00:00,,,34,11/28/2011,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",ATTEMPTED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1003523,249040,,,,,40.850219486,-73.930337311,"(40.850219486, -73.930337311)",PATROL BORO MAN NORTH,,,UNKNOWN,E
816071048,12/21/2008,22:15:00,12/21/2008,23:00:00,66,12/25/2008,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,990350,170826,,,,,40.63556059,-73.978023324,"(40.63556059, -73.978023324)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,M
460876242,12/07/2008,16:30:00,,,72,12/07/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,977258,172558,,WHITE HISPANIC,F,,40.6403139,-74.025195205,"(40.6403139, -74.025195205)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,M
492602216,04/14/2011,20:35:00,04/15/2011,09:00:00,88,04/15/2011,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,992132,189496,,UNKNOWN,U,,40.68680422,-73.97158101,"(40.68680422, -73.97158101)",PATROL BORO BKLYN NORTH,,18-24,WHITE,F
991575997,04/29/2008,20:25:00,04/29/2008,20:30:00,66,04/29/2008,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,993178,170970,,,,,40.635953441,-73.967833935,"(40.635953441, -73.967833935)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,D
497467349,04/28/2011,14:50:00,04/28/2011,23:45:00,77,05/10/2011,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1003497,184894,,,,,40.67415536,-73.93061494,"(40.67415536, -73.93061494)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
441413158,11/27/2007,10:36:00,,,44,11/27/2007,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1009004,243810,,,,,40.835851007,-73.910545018,"(40.835851007, -73.910545018)",PATROL BORO BRONX,,25-44,BLACK,M
635615412,01/21/2006,01:30:00,01/21/2006,03:30:00,10,01/27/2006,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,983256,213085,,,,,40.751553812,-74.003589037,"(40.751553812, -74.003589037)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
462003169,07/01/2006,12:00:00,,,46,09/11/2006,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,,NA,1007507,251785,,UNKNOWN,,,40.857744098,-73.915927239,"(40.857744098, -73.915927239)",PATROL BORO BRONX,,,UNKNOWN,D
626890887,01/14/2008,18:55:00,01/14/2008,19:05:00,33,01/14/2008,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,1000824,244205,,,,3,40.836954307,-73.940105057,"(40.836954307, -73.940105057)",PATROL BORO MAN NORTH,163 ST.-AMSTERDAM AVE.,,UNKNOWN,E
427144612,07/29/2007,14:45:00,,,46,07/29/2007,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013997,253290,,,,,40.861855387,-73.892459187,"(40.861855387, -73.892459187)",PATROL BORO BRONX,,,UNKNOWN,E
878534627,07/24/2011,05:00:00,07/24/2011,05:20:00,33,07/24/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000876,246890,25-44,WHITE HISPANIC,M,,40.844323751,-73.93991048,"(40.844323751, -73.93991048)",PATROL BORO MAN NORTH,,25-44,BLACK HISPANIC,F
708920649,05/17/2011,04:00:00,05/17/2011,04:01:00,24,06/12/2011,126,MISCELLANEOUS PENAL LAW,640,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,995253,230385,,UNKNOWN,U,,40.799030985,-73.960260618,"(40.799030985, -73.960260618)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
612936278,04/25/2006,22:05:00,,,75,04/25/2006,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,,,,,,,,,,PATROL BORO BKLYN NORTH,,,UNKNOWN,D
164808394,05/29/2010,03:30:00,05/29/2010,03:50:00,45,05/29/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1030139,244308,,,,,40.837133343,-73.83416372,"(40.837133343, -73.83416372)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
595431546,09/23/2011,15:15:00,09/23/2011,15:20:00,120,09/23/2011,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,,NA,964627,162171,25-44,WHITE,F,,40.61178479,-74.070677352,"(40.61178479, -74.070677352)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
557121858,11/10/2006,07:00:00,11/11/2006,01:00:00,62,11/11/2006,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,986167,164463,,UNKNOWN,,,40.618097381,-73.993096354,"(40.618097381, -73.993096354)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
206039983,05/26/2011,21:00:00,05/26/2011,22:00:00,52,05/26/2011,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1011103,253804,25-44,BLACK,M,,40.863275438,-73.902919595,"(40.863275438, -73.902919595)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
635465008,07/28/2010,18:00:00,07/28/2010,18:05:00,81,07/28/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1001220,192241,45-64,BLACK,M,,40.694325855,-73.938805147,"(40.694325855, -73.938805147)",PATROL BORO BKLYN NORTH,,65+,BLACK,F
911910775,08/14/2010,23:00:00,08/14/2010,23:02:00,109,08/16/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1035273,213141,,ASIAN / PACIFIC ISLANDER,F,,40.751560373,-73.815846852,"(40.751560373, -73.815846852)",PATROL BORO QUEENS NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
373480628,11/10/2006,14:16:00,11/10/2006,15:00:00,101,11/10/2006,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1053678,159044,25-44,BLACK,M,,40.602951591,-73.749976261,"(40.602951591, -73.749976261)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,F
736740761,04/03/2010,15:00:00,,,88,04/03/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,993957,190319,,,,,40.689061354,-73.964999351,"(40.689061354, -73.964999351)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
177384851,10/13/2006,14:38:00,10/13/2006,14:40:00,48,10/13/2006,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014537,251566,,,,,40.857121691,-73.890514753,"(40.857121691, -73.890514753)",PATROL BORO BRONX,,,UNKNOWN,E
298112864,07/19/2008,02:59:00,07/19/2008,03:30:00,46,07/19/2008,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012810,251690,,,,,40.857467789,-73.896757279,"(40.857467789, -73.896757279)",PATROL BORO BRONX,,,BLACK HISPANIC,M
556295326,01/12/2006,08:30:00,01/12/2006,08:50:00,42,01/12/2006,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1014760,243906,,,,,40.83609649,-73.889743468,"(40.83609649, -73.889743468)",PATROL BORO BRONX,,<18,WHITE HISPANIC,M
645043460,09/07/2010,09:24:00,,,14,10/21/2010,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,989411,213548,,,,,40.752823181,-73.981373788,"(40.752823181, -73.981373788)",PATROL BORO MAN SOUTH,,18-24,UNKNOWN,M
100553847,09/30/2008,15:00:00,09/30/2008,15:30:00,19,09/30/2008,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,996783,221912,,,,,40.775772829,-73.954750345,"(40.775772829, -73.954750345)",PATROL BORO MAN NORTH,,65+,WHITE,F
898018368,07/02/2006,13:35:00,07/02/2006,13:50:00,105,07/02/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1051177,179895,25-44,UNKNOWN,M,,40.660202207,-73.758776078,"(40.660202207, -73.758776078)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
119038065,06/22/2006,12:30:00,,,45,06/22/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1032493,257233,25-44,BLACK,F,,40.872596004,-73.825563635,"(40.872596004, -73.825563635)",PATROL BORO BRONX,,25-44,BLACK,M
761120574,06/03/2011,09:30:00,06/03/2011,15:55:00,90,06/03/2011,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,1003165,197034,,,,,40.707477574,-73.931777734,"(40.707477574, -73.931777734)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
728970117,09/14/2011,09:30:00,09/14/2011,15:00:00,46,09/14/2011,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008471,251020,,,,,40.85564181,-73.912445139,"(40.85564181, -73.912445139)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
421502454,12/01/2008,13:00:00,,,69,12/08/2008,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009802,169511,,,,,40.631916443,-73.907943357,"(40.631916443, -73.907943357)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,M
872423812,09/24/2010,17:46:00,,,14,09/24/2010,678,MISCELLANEOUS PENAL LAW,566,"MARIJUANA, POSSESSION",COMPLETED,VIOLATION,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,989989,213543,,,,4,40.752809101,-73.979287609,"(40.752809101, -73.979287609)",PATROL BORO MAN SOUTH,42 ST.-GRAND CENTRAL,,UNKNOWN,E
